Forecast_Week,Store,Dept,Predicted_Sales
2012-11-02,11,42,5919.205078125
2012-11-02,11,44,7894.705078125
2012-11-02,11,45,0.0
2012-11-02,11,46,24900.59765625
2012-11-02,11,47,67.81742858886719
2012-11-02,11,49,8983.5908203125
2012-11-02,11,51,0.0
2012-11-02,11,52,3169.278564453125
2012-11-02,11,54,63.406394958496094
2012-11-02,11,55,10731.1240234375
2012-11-02,11,56,1393.5404052734375
2012-11-02,11,58,2756.697265625
2012-11-02,11,59,289.64471435546875
2012-11-02,11,60,183.51708984375
2012-11-02,11,67,9203.501953125
2012-11-02,11,71,9987.423828125
2012-11-02,11,72,91688.0390625
2012-11-02,11,74,18409.5625
2012-11-02,11,79,31157.837890625
2012-11-02,11,80,13163.2177734375
2012-11-02,11,81,12125.79296875
2012-11-02,11,82,21810.359375
2012-11-02,11,83,2665.881591796875
2012-11-02,11,85,1682.55517578125
2012-11-02,11,87,17433.990234375
2012-11-02,11,90,50344.57421875
2012-11-02,11,91,40421.9921875
2012-11-02,11,92,89028.609375
2012-11-02,11,93,31894.58203125
2012-11-02,11,94,37977.28125
2012-11-02,11,95,74326.9609375
2012-11-02,11,96,20607.7734375
2012-11-02,11,97,15200.431640625
2012-11-02,11,98,9703.0849609375
2012-11-02,11,99,303.03875732421875
2012-11-02,12,1,32776.703125
2012-11-02,12,2,72912.3359375
2012-11-02,12,3,10044.9521484375
2012-11-02,12,4,26335.529296875
2012-11-02,12,5,25459.529296875
2012-11-02,12,6,3799.760009765625
2012-11-02,12,7,33301.37109375
2012-11-02,12,8,42536.1015625
2012-11-02,12,9,17099.2734375
2012-11-02,12,10,16228.7822265625
2012-11-02,12,11,15135.869140625
2012-11-02,12,12,4449.4580078125
2012-11-02,12,13,46034.2578125
2012-11-02,12,14,18277.18359375
2012-11-02,12,16,3532.192138671875
2012-11-02,12,17,10716.6787109375
2012-11-02,12,18,27863.623046875
2012-11-02,12,19,3032.326171875
2012-11-02,12,20,5595.82177734375
2012-11-02,12,21,3759.481201171875
2012-11-02,12,22,8906.0673828125
2012-11-02,12,23,36808.39453125
2012-11-02,12,24,11903.9931640625
2012-11-02,12,25,19589.7109375
2012-11-02,12,26,19146.21484375
2012-11-02,12,27,3064.9033203125
2012-11-02,12,28,1030.142578125
2012-11-02,12,29,7292.455078125
2012-11-02,12,30,5769.5322265625
2012-11-02,12,31,3099.565673828125
2012-11-02,12,32,7569.15869140625
2012-11-02,12,33,11145.8681640625
2012-11-02,12,34,20404.14453125
2012-11-02,12,35,2245.517333984375
2012-11-02,12,36,2278.66748046875
2012-11-02,12,38,60718.8203125
2012-11-02,12,40,48835.98046875
2012-11-02,12,41,1765.668701171875
2012-11-02,12,42,6741.658203125
2012-11-02,12,44,9305.49609375
2012-11-02,12,45,139.1329345703125
2012-11-02,12,46,33056.23828125
2012-11-02,12,47,109.15766143798828
2012-11-02,12,49,0.0
2012-11-02,12,52,3691.462890625
2012-11-02,12,54,19.861448287963867
2012-11-02,12,55,10400.5126953125
2012-11-02,12,56,63.097599029541016
2012-11-02,12,58,2790.2900390625
2012-11-02,12,59,193.30821228027344
2012-11-02,12,60,345.2809143066406
2012-11-02,12,67,6121.6669921875
2012-11-02,12,71,6742.98486328125
2012-11-02,12,72,63091.890625
2012-11-02,12,74,15009.37109375
2012-11-02,12,79,41674.8359375
2012-11-02,12,80,22.811506271362305
2012-11-02,12,81,6644.75732421875
2012-11-02,12,82,17143.59765625
2012-11-02,12,83,286.977783203125
2012-11-02,12,85,1378.8843994140625
2012-11-02,12,87,13373.859375
2012-11-02,12,90,11456.3955078125
2012-11-02,12,91,6173.8759765625
2012-11-02,12,92,26872.73828125
2012-11-02,12,93,742.0736694335938
2012-11-02,12,94,275.3523254394531
2012-11-02,12,95,38676.46484375
2012-11-02,12,96,0.0
2012-11-02,12,97,2221.159423828125
2012-11-02,12,98,522.770751953125
2012-11-02,13,1,83077.609375
2012-11-02,13,2,77039.578125
2012-11-02,13,3,18901.873046875
2012-11-02,13,4,45125.9140625
2012-11-02,13,5,51237.71484375
2012-11-02,13,6,5292.189453125
2012-11-02,13,7,47170.37109375
2012-11-02,13,8,39439.4296875
2012-11-02,13,9,26533.55859375
2012-11-02,13,10,37234.9765625
2012-11-02,13,11,22285.14453125
2012-11-02,13,12,7954.87646484375
2012-11-02,13,13,50243.96484375
2012-11-02,13,14,25623.947265625
2012-11-02,13,16,5844.32861328125
2012-11-02,13,17,17569.66796875
2012-11-02,13,18,44049.44921875
2012-11-02,13,19,4522.38330078125
2012-11-02,13,20,7178.36181640625
2012-11-02,13,21,8185.72412109375
2012-11-02,13,22,16881.416015625
2012-11-02,13,23,36734.31640625
2012-11-02,13,24,15605.75390625
2012-11-02,13,25,21569.57421875
2012-11-02,13,26,17727.564453125
2012-11-02,13,27,4115.615234375
2012-11-02,13,28,2689.801513671875
2012-11-02,13,29,7153.7890625
2012-11-02,13,30,4372.66748046875
2012-11-02,13,31,6783.62548828125
2012-11-02,13,32,8482.40625
2012-11-02,13,33,15764.0791015625
2012-11-02,13,34,20776.54296875
2012-11-02,13,35,2884.590576171875
2012-11-02,13,36,1743.37060546875
2012-11-02,13,37,3547.4921875
2012-11-02,13,38,90380.7421875
2012-11-02,13,40,80210.828125
2012-11-02,13,41,3045.955078125
2012-11-02,13,42,8041.47119140625
2012-11-02,13,44,12368.513671875
2012-11-02,13,45,38.01784896850586
2012-11-02,13,46,39789.4140625
2012-11-02,13,48,1460.186279296875
2012-11-02,13,49,7871.90966796875
2012-11-02,13,50,1616.810791015625
2012-11-02,13,51,41.19068145751953
2012-11-02,13,52,4591.28662109375
2012-11-02,13,54,41.242218017578125
2012-11-02,13,55,18133.46875
2012-11-02,13,56,2113.161376953125
2012-11-02,13,58,13176.2353515625
2012-11-02,13,59,365.4306945800781
2012-11-02,13,60,823.0491333007812
2012-11-02,13,67,14920.8115234375
2012-11-02,13,71,7593.5732421875
2012-11-02,13,72,85121.9296875
2012-11-02,13,74,29100.708984375
2012-11-02,13,79,57488.34765625
2012-11-02,13,80,19006.69921875
2012-11-02,13,81,33930.0546875
2012-11-02,13,82,32913.375
2012-11-02,13,83,4124.67529296875
2012-11-02,13,85,4493.56787109375
2012-11-02,13,87,19918.5546875
2012-11-02,13,90,141816.265625
2012-11-02,13,91,85159.5859375
2012-11-02,13,92,187758.953125
2012-11-02,13,93,54332.18359375
2012-11-02,13,94,75361.1171875
2012-11-02,13,95,146627.21875
2012-11-02,13,96,9233.1669921875
2012-11-02,13,97,29476.771484375
2012-11-02,13,98,16967.345703125
2012-11-02,13,99,668.3909912109375
2012-11-02,14,1,49316.62109375
2012-11-02,14,2,62890.640625
2012-11-02,14,3,8858.1015625
2012-11-02,14,4,43149.5
2012-11-02,14,5,35873.88671875
2012-11-02,14,6,4399.19384765625
2012-11-02,14,7,50930.00390625
2012-11-02,14,8,46257.6171875
2012-11-02,14,9,19878.818359375
2012-11-02,14,10,15771.1279296875
2012-11-02,14,11,13788.1513671875
2012-11-02,14,12,4732.02490234375
2012-11-02,14,13,52201.94140625
2012-11-02,14,14,19917.4453125
2012-11-02,14,16,2879.344482421875
2012-11-02,14,17,18700.24609375
2012-11-02,14,18,27171.9765625
2012-11-02,14,19,2337.3681640625
2012-11-02,14,20,7831.67236328125
2012-11-02,14,21,6858.4931640625
2012-11-02,14,22,13878.5576171875
2012-11-02,14,23,32138.79296875
2012-11-02,14,24,9335.513671875
2012-11-02,14,25,11697.765625
2012-11-02,14,26,13954.7763671875
2012-11-02,14,27,2672.704345703125
2012-11-02,14,28,1877.0545654296875
2012-11-02,14,29,8051.9072265625
2012-11-02,14,30,4882.91259765625
2012-11-02,14,31,3019.934326171875
2012-11-02,14,32,8592.9326171875
2012-11-02,14,33,9551.9990234375
2012-11-02,14,34,24587.11328125
2012-11-02,14,35,3693.811767578125
2012-11-02,14,36,1624.7869873046875
2012-11-02,14,38,81995.484375
2012-11-02,14,40,62736.59375
2012-11-02,14,41,4190.77490234375
2012-11-02,14,42,6659.77734375
2012-11-02,14,44,5814.19189453125
2012-11-02,14,45,75.04866027832031
2012-11-02,14,46,25768.71484375
2012-11-02,14,47,72.75141906738281
2012-11-02,14,49,13627.462890625
2012-11-02,14,50,1647.7791748046875
2012-11-02,14,51,10.270755767822266
2012-11-02,14,52,2022.6162109375
2012-11-02,14,54,11.981082916259766
2012-11-02,14,55,14494.8759765625
2012-11-02,14,56,1138.087158203125
2012-11-02,14,58,14568.6005859375
2012-11-02,14,59,304.0642395019531
2012-11-02,14,60,342.1238708496094
2012-11-02,14,67,11615.6650390625
2012-11-02,14,71,6823.5244140625
2012-11-02,14,72,88695.625
2012-11-02,14,74,17472.478515625
2012-11-02,14,79,31110.0859375
2012-11-02,14,80,31018.189453125
2012-11-02,14,81,34346.02734375
2012-11-02,14,82,28782.07421875
2012-11-02,14,83,8058.9619140625
2012-11-02,14,85,1763.588134765625
2012-11-02,14,87,18416.34765625
2012-11-02,14,90,95217.1484375
2012-11-02,14,91,78492.6015625
2012-11-02,14,92,207090.328125
2012-11-02,14,93,50924.125
2012-11-02,14,94,49861.2734375
2012-11-02,14,95,145287.4375
2012-11-02,14,96,0.0
2012-11-02,14,97,21603.513671875
2012-11-02,14,98,15069.8525390625
2012-11-02,14,99,246.17910766601562
2012-11-02,15,1,26605.138671875
2012-11-02,15,2,23395.748046875
2012-11-02,15,3,6678.583984375
2012-11-02,15,4,12798.76171875
2012-11-02,15,5,16777.9453125
2012-11-02,15,6,2393.196044921875
2012-11-02,15,7,21637.119140625
2012-11-02,15,8,20934.234375
2012-11-02,15,9,14710.3046875
2012-11-02,15,10,10940.0166015625
2012-11-02,15,11,11423.7353515625
2012-11-02,15,12,3561.4033203125
2012-11-02,15,13,17890.041015625
2012-11-02,15,14,10288.0380859375
2012-11-02,15,16,3574.57421875
2012-11-02,15,17,10680.486328125
2012-11-02,15,18,8970.90234375
2012-11-02,15,19,1133.7095947265625
2012-11-02,15,20,3608.133056640625
2012-11-02,15,21,2940.081298828125
2012-11-02,15,22,6682.87890625
2012-11-02,15,23,21382.7421875
2012-11-02,15,24,4790.41064453125
2012-11-02,15,25,8159.56298828125
2012-11-02,15,26,5300.39892578125
2012-11-02,15,27,1712.3858642578125
2012-11-02,15,28,955.4143676757812
2012-11-02,15,29,3854.082275390625
2012-11-02,15,30,2177.36865234375
2012-11-02,15,31,2398.25146484375
2012-11-02,15,32,4079.254638671875
2012-11-02,15,33,5077.37841796875
2012-11-02,15,34,12441.046875
2012-11-02,15,35,2367.05810546875
2012-11-02,15,36,1300.1397705078125
2012-11-02,15,38,49265.7734375
2012-11-02,15,40,28503.396484375
2012-11-02,15,41,2036.466064453125
2012-11-02,15,42,3957.951171875
2012-11-02,15,44,3997.964599609375
2012-11-02,15,45,88.8595962524414
2012-11-02,15,46,10757.2158203125
2012-11-02,15,47,124.01437377929688
2012-11-02,15,49,10539.73828125
2012-11-02,15,50,2283.58935546875
2012-11-02,15,51,41.35505294799805
2012-11-02,15,52,1551.5804443359375
2012-11-02,15,54,36.88637161254883
2012-11-02,15,55,5988.12841796875
2012-11-02,15,56,1234.8251953125
2012-11-02,15,58,975.9329833984375
2012-11-02,15,59,122.3836669921875
2012-11-02,15,60,115.4659423828125
2012-11-02,15,67,5674.18408203125
2012-11-02,15,71,3833.37939453125
2012-11-02,15,72,37604.33984375
2012-11-02,15,74,11261.21875
2012-11-02,15,79,7728.0078125
2012-11-02,15,80,51.6956787109375
2012-11-02,15,81,4208.4130859375
2012-11-02,15,82,10413.318359375
2012-11-02,15,83,226.74424743652344
2012-11-02,15,85,2333.4443359375
2012-11-02,15,87,10001.6396484375
2012-11-02,15,90,5487.91455078125
2012-11-02,15,91,3295.899169921875
2012-11-02,15,92,21213.125
2012-11-02,15,93,581.20751953125
2012-11-02,15,94,5.99609899520874
2012-11-02,15,95,24863.26171875
2012-11-02,15,96,3317.3896484375
2012-11-02,15,97,1462.7293701171875
2012-11-02,15,98,370.02325439453125
2012-11-02,16,1,12619.8798828125
2012-11-02,16,2,20575.52734375
2012-11-02,16,3,6143.43505859375
2012-11-02,16,4,13706.240234375
2012-11-02,16,5,10907.1337890625
2012-11-02,16,6,3587.59912109375
2012-11-02,16,7,8334.7578125
2012-11-02,16,8,15216.7060546875
2012-11-02,16,9,22649.21484375
2012-11-02,16,10,16492.14453125
2012-11-02,16,11,15326.671875
2012-11-02,16,12,4197.1162109375
2012-11-02,16,13,14489.1328125
2012-11-02,16,14,8434.638671875
2012-11-02,16,16,3499.46435546875
2012-11-02,16,17,8483.71875
2012-11-02,16,18,9958.7001953125
2012-11-02,16,19,1984.1956787109375
2012-11-02,16,20,3216.95166015625
2012-11-02,16,21,2741.165771484375
2012-11-02,16,22,6952.88916015625
2012-11-02,16,23,13620.5234375
2012-11-02,16,24,2857.99658203125
2012-11-02,16,25,6971.29541015625
2012-11-02,16,26,2204.587890625
2012-11-02,16,27,805.3753662109375
2012-11-02,16,28,493.351318359375
2012-11-02,16,29,1623.103515625
2012-11-02,16,30,1020.5611572265625
2012-11-02,16,31,1359.6207275390625
2012-11-02,16,32,3592.985595703125
2012-11-02,16,33,2920.618408203125
2012-11-02,16,34,5229.91748046875
2012-11-02,16,35,12.669459342956543
2012-11-02,16,36,1050.2833251953125
2012-11-02,16,38,43265.41015625
2012-11-02,16,40,26448.427734375
2012-11-02,16,41,715.4755859375
2012-11-02,16,42,4158.6376953125
2012-11-02,16,44,5260.2998046875
2012-11-02,16,45,0.0
2012-11-02,16,46,10176.5283203125
2012-11-02,16,47,111.4361343383789
2012-11-02,16,48,616.226318359375
2012-11-02,16,49,0.0
2012-11-02,16,51,41.439579010009766
2012-11-02,16,52,1809.1195068359375
2012-11-02,16,54,24.98987579345703
2012-11-02,16,55,5498.3447265625
2012-11-02,16,56,998.2658081054688
2012-11-02,16,58,1477.6209716796875
2012-11-02,16,59,18.891075134277344
2012-11-02,16,60,40.98037338256836
2012-11-02,16,67,2860.530517578125
2012-11-02,16,71,2100.980224609375
2012-11-02,16,72,30030.04296875
2012-11-02,16,74,9953.8056640625
2012-11-02,16,79,4358.529296875
2012-11-02,16,80,509.0140075683594
2012-11-02,16,81,3595.61083984375
2012-11-02,16,82,8723.857421875
2012-11-02,16,83,133.0267791748047
2012-11-02,16,85,1830.460693359375
2012-11-02,16,87,11717.40625
2012-11-02,16,90,7929.18310546875
2012-11-02,16,91,5811.5625
2012-11-02,16,92,24021.142578125
2012-11-02,16,93,982.9349365234375
2012-11-02,16,94,1254.5260009765625
2012-11-02,16,95,26363.09375
2012-11-02,16,96,21.443309783935547
2012-11-02,16,97,2518.852783203125
2012-11-02,16,98,27.133350372314453
2012-11-02,17,1,43309.03515625
2012-11-02,17,2,43890.1015625
2012-11-02,17,3,13737.923828125
2012-11-02,17,4,25522.744140625
2012-11-02,17,5,26407.5234375
2012-11-02,17,6,3496.69775390625
2012-11-02,17,7,14794.5419921875
2012-11-02,17,8,21481.919921875
2012-11-02,17,9,20985.203125
2012-11-02,17,10,17878.666015625
2012-11-02,17,11,15486.4140625
2012-11-02,17,12,7868.44140625
2012-11-02,17,13,23292.3828125
2012-11-02,17,14,13936.0
2012-11-02,17,16,3007.922119140625
2012-11-02,17,17,10816.2294921875
2012-11-02,17,18,17428.28125
2012-11-02,17,19,5317.68212890625
2012-11-02,17,20,3181.640380859375
2012-11-02,17,21,3978.869140625
2012-11-02,17,22,6545.62109375
2012-11-02,17,23,17870.75
2012-11-02,17,24,6867.408203125
2012-11-02,17,25,9752.740234375
2012-11-02,17,26,11465.8193359375
2012-11-02,17,27,2033.1923828125
2012-11-02,17,28,1923.4896240234375
2012-11-02,17,29,2887.057861328125
2012-11-02,17,30,2642.057861328125
2012-11-02,17,31,3363.3359375
2012-11-02,17,32,5524.86669921875
2012-11-02,17,33,7085.6796875
2012-11-02,17,34,11472.7685546875
2012-11-02,17,35,1293.644775390625
2012-11-02,17,36,1336.9923095703125
2012-11-02,17,38,81055.7109375
2012-11-02,17,40,50509.01953125
2012-11-02,17,41,3.8513965606689453
2012-11-02,17,42,4112.4453125
2012-11-02,17,44,9660.6123046875
2012-11-02,17,45,0.19607579708099365
2012-11-02,17,46,28190.84765625
2012-11-02,17,48,3296.980712890625
2012-11-02,17,49,4.060013771057129
2012-11-02,17,51,0.0
2012-11-02,17,52,3859.08642578125
2012-11-02,17,54,0.0
2012-11-02,17,55,11575.478515625
2012-11-02,17,56,245.4446563720703
2012-11-02,17,58,1375.6605224609375
2012-11-02,17,59,392.25494384765625
2012-11-02,17,60,414.5946044921875
2012-11-02,17,67,8465.837890625
2012-11-02,17,71,3524.906982421875
2012-11-02,17,72,43066.171875
2012-11-02,17,74,13405.1826171875
2012-11-02,17,79,27367.734375
2012-11-02,17,80,1153.1776123046875
2012-11-02,17,81,15756.8154296875
2012-11-02,17,82,18815.939453125
2012-11-02,17,83,584.4988403320312
2012-11-02,17,85,3803.293701171875
2012-11-02,17,87,16153.111328125
2012-11-02,17,90,41856.41796875
2012-11-02,17,91,14746.3994140625
2012-11-02,17,92,69751.453125
2012-11-02,17,93,4482.20654296875
2012-11-02,17,94,2860.6474609375
2012-11-02,17,95,53021.4453125
2012-11-02,17,96,698.2095336914062
2012-11-02,17,97,8742.8115234375
2012-11-02,17,98,516.2916259765625
2012-11-02,18,1,38413.44921875
2012-11-02,18,2,60988.48046875
2012-11-02,18,3,9988.7431640625
2012-11-02,18,4,29780.896484375
2012-11-02,18,5,23138.48828125
2012-11-02,18,6,3818.46435546875
2012-11-02,18,7,30749.572265625
2012-11-02,18,8,34048.64453125
2012-11-02,18,9,16674.861328125
2012-11-02,18,10,16458.796875
2012-11-02,18,11,17358.05078125
2012-11-02,18,12,3724.867919921875
2012-11-02,18,13,43045.578125
2012-11-02,18,14,20629.177734375
2012-11-02,18,16,5421.4599609375
2012-11-02,18,17,17394.2734375
2012-11-02,18,18,20329.814453125
2012-11-02,18,19,2500.794189453125
2012-11-02,18,20,7037.65478515625
2012-11-02,18,21,4161.66796875
2012-11-02,18,22,15251.6748046875
2012-11-02,18,23,35325.12109375
2012-11-02,18,24,8204.861328125
2012-11-02,18,25,17361.751953125
2012-11-02,18,26,11011.482421875
2012-11-02,18,27,3026.828125
2012-11-02,18,28,2132.461669921875
2012-11-02,18,29,10354.970703125
2012-11-02,18,30,5786.86474609375
2012-11-02,18,31,2595.80322265625
2012-11-02,18,32,6963.59228515625
2012-11-02,18,33,7881.32568359375
2012-11-02,18,34,20251.19140625
2012-11-02,18,35,3984.600341796875
2012-11-02,18,36,2375.14306640625
2012-11-02,18,38,60049.1640625
2012-11-02,18,40,60890.96875
2012-11-02,18,41,542.8900756835938
2012-11-02,18,42,8063.37109375
2012-11-02,18,44,6384.78173828125
2012-11-02,18,45,29.050186157226562
2012-11-02,18,46,22389.390625
2012-11-02,18,47,82.74760437011719
2012-11-02,18,49,10611.5654296875
2012-11-02,18,50,1170.9110107421875
2012-11-02,18,51,47.31639099121094
2012-11-02,18,52,2166.92626953125
2012-11-02,18,54,37.054443359375
2012-11-02,18,55,9235.3447265625
2012-11-02,18,56,1226.061767578125
2012-11-02,18,58,2880.789794921875
2012-11-02,18,59,220.7040557861328
2012-11-02,18,60,191.79452514648438
2012-11-02,18,67,6605.1689453125
2012-11-02,18,71,5806.18896484375
2012-11-02,18,72,62909.5859375
2012-11-02,18,74,20685.734375
2012-11-02,18,78,29.02075958251953
2012-11-02,18,79,23149.111328125
2012-11-02,18,80,658.7572021484375
2012-11-02,18,81,14041.998046875
2012-11-02,18,82,22611.572265625
2012-11-02,18,83,2003.241455078125
2012-11-02,18,85,2211.6982421875
2012-11-02,18,87,19617.16796875
2012-11-02,18,90,30111.48828125
2012-11-02,18,91,27783.498046875
2012-11-02,18,92,80450.453125
2012-11-02,18,93,3689.593994140625
2012-11-02,18,94,8435.17578125
2012-11-02,18,95,57510.3515625
2012-11-02,18,96,18.26278305053711
2012-11-02,18,97,8033.9443359375
2012-11-02,18,98,2160.25634765625
2012-11-02,19,1,41485.63671875
2012-11-02,19,2,47312.3125
2012-11-02,19,3,11003.1845703125
2012-11-02,19,4,29562.55859375
2012-11-02,19,5,28743.09375
2012-11-02,19,6,4492.4775390625
2012-11-02,19,7,27672.392578125
2012-11-02,19,8,43301.9140625
2012-11-02,19,9,35567.85546875
2012-11-02,19,10,29231.34375
2012-11-02,19,11,17022.267578125
2012-11-02,19,12,6382.58203125
2012-11-02,19,13,33492.140625
2012-11-02,19,14,17828.779296875
2012-11-02,19,16,7331.3291015625
2012-11-02,19,17,16201.7802734375
2012-11-02,19,18,20326.45703125
2012-11-02,19,19,69.4825210571289
2012-11-02,19,20,5282.66552734375
2012-11-02,19,21,6034.03173828125
2012-11-02,19,22,11204.45703125
2012-11-02,19,23,30651.375
2012-11-02,19,24,5522.9521484375
2012-11-02,19,25,12214.427734375
2012-11-02,19,26,8066.32568359375
2012-11-02,19,27,3154.285888671875
2012-11-02,19,28,1690.487548828125
2012-11-02,19,29,5893.73095703125
2012-11-02,19,30,3722.756591796875
2012-11-02,19,31,3273.70654296875
2012-11-02,19,32,5592.412109375
2012-11-02,19,33,6090.73095703125
2012-11-02,19,34,16251.4658203125
2012-11-02,19,35,2915.170654296875
2012-11-02,19,36,1625.8299560546875
2012-11-02,19,37,3262.594482421875
2012-11-02,19,38,71876.7890625
2012-11-02,19,40,54259.29296875
2012-11-02,19,41,3424.639404296875
2012-11-02,19,42,7088.73779296875
2012-11-02,19,44,7133.04541015625
2012-11-02,19,45,30.001413345336914
2012-11-02,19,46,18974.65234375
2012-11-02,19,47,210.41978454589844
2012-11-02,19,49,5234.84130859375
2012-11-02,19,50,959.5316772460938
2012-11-02,19,51,9.374214172363281
2012-11-02,19,52,1689.1527099609375
2012-11-02,19,54,45.04866409301758
2012-11-02,19,55,11677.087890625
2012-11-02,19,56,1554.327392578125
2012-11-02,19,58,7766.40625
2012-11-02,19,59,316.4665222167969
2012-11-02,19,60,490.5773620605469
2012-11-02,19,67,11869.34765625
2012-11-02,19,71,4645.986328125
2012-11-02,19,72,76655.125
2012-11-02,19,74,16250.6005859375
2012-11-02,19,78,0.0
2012-11-02,19,79,18501.744140625
2012-11-02,19,80,21641.076171875
2012-11-02,19,81,21332.41796875
2012-11-02,19,82,20921.2734375
2012-11-02,19,83,3313.78125
2012-11-02,19,85,4522.82177734375
2012-11-02,19,87,21595.17578125
2012-11-02,19,90,68546.109375
2012-11-02,19,91,51086.18359375
2012-11-02,19,92,134703.046875
2012-11-02,19,93,37581.13671875
2012-11-02,19,94,32447.513671875
2012-11-02,19,95,84784.578125
2012-11-02,19,96,15166.388671875
2012-11-02,19,97,17795.384765625
2012-11-02,19,98,13608.9609375
2012-11-02,19,99,185.6188507080078
2012-11-02,20,1,63478.43359375
2012-11-02,20,2,78675.3359375
2012-11-02,20,3,10920.7177734375
2012-11-02,20,4,51628.88671875
2012-11-02,20,5,44013.9453125
2012-11-02,20,6,6922.50048828125
2012-11-02,20,7,70712.3671875
2012-11-02,20,8,84692.4609375
2012-11-02,20,9,42753.96484375
2012-11-02,20,10,49271.98828125
2012-11-02,20,11,21272.353515625
2012-11-02,20,12,8272.408203125
2012-11-02,20,13,57411.12890625
2012-11-02,20,14,21863.41015625
