Actual_Sales,Predicted_Sales
5627.16,6441.5127
16198.92,18052.117
2286.86,2232.7776
65033.69,71298.98
18486.11,20075.795
428.83,356.7081
18123.82,17997.016
118313.33,112977.42
1183.56,1094.1539
349.02,336.05768
7125.65,6604.788
575.87,375.913
48612.78,48301.312
60.1,-30.765963
9845.6,11303.741
12658.7,12691.521
613.0,1607.9125
316.32,372.78528
3711.72,3422.2793
8633.65,8310.202
53181.69,52909.746
10356.61,8604.354
12727.19,12162.775
559.14,550.3962
32686.17,32018.23
35.5,-3.8197544
8235.82,6375.641
67707.82,57146.36
434.23,1123.4463
1869.92,922.2852
11109.27,11461.7
315.04,160.1829
19892.8,21571.977
9529.9,9739.615
430.88,197.35841
944.11,628.146
13036.39,12632.095
27937.22,28055.623
39099.61,38472.848
6827.54,6950.789
6222.5,5566.079
42153.88,42039.594
3126.63,1963.9047
8147.48,7293.0684
41197.95,40465.93
37687.27,59991.645
53.52,-44.320107
265.43,161.40997
923.0,911.2706
3944.0,6302.0293
740.5,940.3821
53232.12,53593.48
6768.77,7163.5034
1944.75,1472.5927
29.5,-90.80515
3284.73,4114.704
17013.9,16536.867
29716.02,44742.855
74192.95,74781.695
51583.81,50106.496
12723.56,14514.275
31715.91,38206.863
3759.69,3828.0408
8216.11,8557.312
2833.86,2780.4011
70780.79,75603.51
16092.47,14909.591
49764.83,49110.254
10523.28,11542.528
26560.47,26278.494
23644.33,22552.137
17919.53,16317.562
4164.38,3974.217
67427.57,69389.734
28819.52,29056.086
9141.01,9075.818
29816.32,25016.31
80312.67,79469.5
41470.33,48590.24
16483.68,16918.205
21778.04,20359.234
12502.95,12097.005
13562.42,13780.015
38781.23,41360.258
13244.45,13069.728
1018.46,269.36447
9720.44,10728.932
15154.62,14517.79
10892.83,10988.384
43.8,-41.334087
4457.84,4629.41
6991.2,8211.952
7814.25,7406.738
19591.47,20786.758
10.47,-49.391403
1607.64,1806.4307
11118.08,9660.828
47314.18,50666.965
2971.46,3331.6633
27321.06,28951.709
47.52,4.5743804
5795.01,6684.021
1057.19,1881.2095
9862.26,10392.275
10774.36,10478.072
5967.7,6311.6025
50998.9,50412.176
15947.66,24667.64
14520.34,18892.09
1250.96,950.2002
2.27,104.86728
452.53,875.8283
3126.51,3645.1033
37234.26,37715.098
3241.83,2840.2954
26615.69,31540.973
40849.7,41401.457
9749.05,10013.916
11744.12,12138.309
1003.72,1164.931
144.34,44.49694
3770.21,4830.7153
28858.1,26604.436
52142.48,49329.02
541.38,545.1456
35190.32,34046.684
76366.3,80180.695
6127.75,7845.1064
43806.42,49589.887
80420.57,73041.73
44731.35,44744.082
64305.9,60874.11
68696.25,61383.59
39549.91,40817.062
288.0,365.97757
4636.88,7332.857
8753.99,8897.161
9637.12,11428.513
3942.73,4901.284
62104.22,64047.227
9182.6,10698.517
39993.71,40280.38
27594.1,27353.324
4381.7,5228.4956
1460.0,1100.237
19613.88,18907.84
7033.51,7020.7285
10620.87,13076.198
88009.12,87272.33
47560.02,50096.652
11912.94,14940.806
1183.26,1300.7583
24288.22,24653.469
23705.88,13127.137
14820.29,12954.147
3049.64,4175.9067
1698.31,1848.642
58340.74,58297.26
227.0,1170.88
49190.68,55480.656
3074.19,5213.449
1934.29,2074.499
6085.22,6913.8486
73558.22,73439.23
61646.73,63814.57
26585.37,27138.797
8327.07,7393.0063
12525.38,15032.93
40420.21,54787.645
4939.54,5185.6016
180.0,1266.3018
4425.37,4216.413
1625.96,3642.7908
12963.9,43372.633
3.88,326.19803
6504.61,8234.887
3076.06,3093.1501
29145.36,45076.406
4850.19,5185.5576
20126.08,19948.959
895.0,935.8217
23775.17,25760.375
26193.71,25344.021
21530.81,34671.76
73.0,-18.598145
10817.34,12149.661
30900.51,37288.12
3210.71,2968.2075
26982.83,26187.756
305.56,213.81532
22869.7,24265.996
12.0,20.513563
13.44,86.50647
13244.19,14662.138
30588.74,36283.49
12.0,-133.13559
14.94,-83.580475
59441.64,61018.67
18418.23,20454.19
4195.0,1078.6736
4857.31,5679.077
2468.8,2636.8655
15050.07,14895.139
23170.73,23097.074
6197.98,6972.098
263.37,306.17233
179.96,167.19162
36426.6,53628.29
5886.06,5030.6274
682.72,794.71094
6191.17,6092.9546
1159.27,9349.205
11058.04,10306.573
53263.49,52303.633
2242.49,2503.9214
39.76,78.92888
295.0,1549.3729
45.0,127.492325
37282.97,36241.902
4300.15,5562.9795
35.03,7671.258
8620.42,9091.454
8559.84,7605.1504
9.88,37.28772
27438.92,29422.69
86317.4,88761.3
9582.62,11873.619
37136.37,36642.887
7731.8,9486.521
6544.07,12513.958
28483.99,28996.307
34024.87,44017.242
8154.58,8148.2856
7047.55,8066.0303
22046.9,23247.514
8815.08,11232.372
39621.51,51806.746
1656.0,1977.35
19895.35,19863.799
36787.28,30843.145
4208.31,4119.604
7169.54,8637.78
45618.27,39104.688
10616.95,11014.085
9942.09,9245.601
9483.5,7873.824
45.0,183.60678
108.0,52.172688
103.67,52.33419
3005.14,2662.699
138162.21,134645.9
14836.66,15472.782
14057.27,15455.757
38823.33,40048.613
26754.8,31786.576
30502.54,30553.402
2392.63,2722.7622
49698.41,50148.5
6031.33,7002.77
11629.37,12393.943
5016.24,5518.0264
8464.58,9412.473
21607.39,23870.727
37494.63,26573.121
26.0,143.40741
305.8,457.92188
5547.89,6108.4634
509.12,792.61993
2949.91,4175.2905
2714.46,4820.116
1000.0,1336.7748
4204.7,5055.8745
65313.23,62118.156
767.99,634.7305
23018.53,24419.984
53681.9,52733.438
71180.41,69766.95
7069.56,8274.688
8351.88,10245.8955
32929.93,33000.824
77439.94,82041.68
466.31,432.64474
3000.0,4408.475
50020.47,51789.53
40195.74,38137.008
9481.48,10532.768
2542.87,3866.5847
8411.99,10594.028
153.32,243.50433
35477.96,36595.88
112477.07,107739.92
5975.36,6983.171
6136.19,6149.1616
1074.03,836.7119
9993.87,9721.481
6822.36,6249.96
36513.61,36448.03
23374.67,22416.291
22318.13,13944.434
54466.12,59630.21
995.42,1342.7152
17830.68,18155.793
39566.73,45382.605
2429.75,3512.356
19454.15,19924.13
4553.32,4232.5947
62.37,-0.9125586
10425.43,10819.853
7457.83,11879.87
14675.5,29738.36
171.0,37.08709
72.57,73.28485
6025.83,5146.4536
14472.0,14198.603
9235.51,7422.3105
8719.73,17689.438
6755.38,7104.8926
15027.06,15705.67
4640.0,4709.961
4257.03,6286.3955
25361.92,27289.09
3461.76,2874.2036
18806.26,20591.639
60539.97,60751.82
21259.97,20321.607
11351.3,13418.546
9259.38,8266.1875
6798.63,6937.0093
27118.84,27766.834
71663.97,74726.016
3602.64,4268.709
67285.54,69093.78
6064.11,5790.714
12945.92,13404.012
14180.84,19574.041
24511.54,23887.475
56348.24,54544.113
287.8,281.33832
14767.85,15368.583
2315.16,2301.988
1623.02,2009.4728
16533.81,18497.027
1126.81,1051.0007
3082.16,4372.856
25921.48,21308.463
9480.98,8126.7715
3758.31,5024.3633
7394.75,7766.2217
10638.13,11698.709
826.76,12570.356
107.09,206.93275
57416.54,58747.645
6979.13,7061.2886
37282.1,36443.527
25003.99,18076.291
5692.28,6795.288
7745.97,8065.9507
32327.21,31798.586
777.21,959.0328
-88.0,127.184906
6885.12,8687.962
34.92,178.70976
25404.88,21751.295
179.76,133.77821
3579.26,2475.019
22311.96,22042.047
11917.68,39197.25
9776.67,8546.291
25091.0,21530.379
15171.83,16897.426
17265.46,19253.912
69517.73,74269.11
110064.48,109688.72
5033.66,4583.9155
70589.52,72706.98
8902.68,9254.565
2896.44,2555.3955
12587.95,12763.714
39620.18,39687.68
1719.7,1818.3478
18646.19,21123.982
28062.34,27617.855
32785.91,24278.033
10047.96,10660.198
1123.0,1708.9696
36627.03,33723.125
3724.74,3517.6155
2491.79,2598.9858
863.0,1164.3721
324.49,229.01164
2492.57,2117.1748
49.48,556.9825
49177.87,60902.438
20768.42,20778.477
1562.16,1946.57
5275.54,5005.466
10337.98,13798.543
30264.16,51870.047
377.92,473.9911
30480.55,28192.48
4030.0,4072.27
210.92,220.34398
19994.27,19481.064
243.62,8167.499
620.0,612.3832
4037.93,4532.2065
3310.69,4487.2153
8568.02,7151.7383
20436.82,23625.121
6437.66,7487.19
2113.89,2228.747
3461.6,3687.8848
8216.36,7984.4004
10929.75,8902.729
73327.64,70270.99
1582.3,1823.9199
23214.09,20170.475
54923.25,54111.395
13136.68,10623.984
14333.66,13870.6045
2206.0,2486.1548
531.03,1234.3024
27378.1,27316.395
15366.01,15042.579
18479.07,23266.932
17276.79,51899.44
35.95,1622.9791
14956.38,48051.652
8009.2,7764.51
166.56,161.68507
7936.83,8047.9297
41912.32,40655.83
9827.74,12911.419
4036.81,3923.5007
19471.76,23068.121
12458.91,12212.91
19560.11,17354.361
8929.1,8435.776
10631.04,12640.583
9798.69,9941.523
2581.43,2921.8184
65148.13,62337.504
20998.41,21234.488
37449.47,43650.695
2019.48,2237.188
0.02,179.0471
33637.71,33159.69
9347.72,10815.954
28974.91,28288.396
17873.94,20226.156
47883.52,53529.93
6326.21,6285.3345
225.0,260.22772
802.31,821.10834
2794.87,2436.228
4497.01,6155.483
17.73,265.40976
16017.02,18684.361
20141.38,19964.086
11884.54,12616.13
2851.8,2468.7236
2614.58,2876.964
19779.81,51246.465
16063.98,16671.133
7028.5,7728.2134
20204.0,19939.33
13870.4,17711.385
2740.82,2686.7676
226.72,428.6579
16539.6,17593.879
30936.59,29853.37
39499.85,38559.61
1199.0,2047.4147
6848.33,8159.505
2295.0,2624.0205
32052.51,32093.014
3281.47,4071.0073
22178.49,29714.402
1151.0,918.0488
15668.7,15132.678
51133.15,52876.367
1396.7,1186.7211
11817.63,9953.208
40657.45,39600.01
29097.72,32612.293
2033.41,2200.6694
6944.57,8255.132
3281.03,2313.2559
11903.27,12770.106
4123.5,4170.7485
5787.93,6730.143
279.0,152.77711
2953.24,2229.798
3066.96,3168.904
14932.14,16652.023
26871.86,27831.75
1172.21,1628.2302
4631.79,5072.27
3101.18,2705.4805
18216.01,20534.691
412.59,952.61176
24188.5,30780.496
21186.59,18395.625
17250.18,66411.92
19705.26,20386.111
59060.22,57459.562
1574.82,1529.3416
221.4,355.1544
11296.67,8785.065
7014.84,11470.28
15145.12,13300.27
25851.17,31022.11
119.0,90.93772
5.88,-306.72803
36930.94,36312.4
3433.73,4414.157
88.1,138.82156
1143.0,1480.3068
51.58,20.178564
843.7,798.321
30825.06,29933.695
8549.05,9181.629
6698.46,6040.3394
1083.6,1440.5665
10133.09,11947.468
6576.88,6026.375
94650.71,104636.83
681.8,537.6633
11831.71,11727.584
18783.89,16369.409
1540.48,1398.1908
22367.42,22768.418
4030.49,4977.707
3771.04,3967.955
19759.98,17308.092
47745.32,52261.633
11010.24,11406.782
13398.69,14005.036
14849.47,20035.562
6700.13,7513.228
489.98,467.7825
9856.04,10841.768
15418.83,13278.269
4965.38,4369.348
177.2,136.61351
76175.22,73142.4
24732.5,25352.016
3557.04,3308.499
12301.0,11722.383
97189.46,98649.48
-5.96,-23.116642
27718.98,27495.69
13626.44,11702.085
8755.52,9077.581
18816.49,18437.447
15483.37,15610.626
13071.4,12037.925
2361.81,2329.0835
2124.0,2406.1707
1651.41,2707.3235
11412.37,11843.14
252.0,351.6398
20488.96,27978.445
78.14,2591.929
2847.48,3298.6611
1172.14,1211.1555
42137.42,43148.355
6408.02,6771.2466
33.5,-252.73189
64.74,84.45064
7640.71,6769.7974
5462.56,5631.9927
267.12,351.23404
4435.14,6376.2085
606.59,710.13446
8575.59,9232.092
9146.39,8948.787
7009.66,8081.8994
2108.87,2304.3657
2033.52,1724.3326
25738.04,27021.76
4300.38,4928.3936
4956.77,5145.467
1732.85,1622.3893
20510.1,22537.215
9095.67,9899.814
12403.9,13058.282
3216.13,4583.952
2580.0,3507.762
11414.65,10478.879
23175.17,24547.057
4918.13,4045.6748
7896.05,10959.692
7423.97,7447.7764
13335.13,15567.914
946.11,1004.42737
10633.94,10899.842
32190.19,36238.086
343.45,411.3465
2122.0,2330.605
7516.87,7209.4355
4955.61,5975.5703
48806.24,52374.082
35.64,142.4512
297.0,269.45712
69356.94,69093.23
4685.02,4152.5146
57355.74,59294.133
13134.67,16185.653
884.44,603.42303
21863.21,23336.297
17933.75,18633.395
55576.45,56435.23
71803.31,69470.9
1679.3,934.7298
10529.09,9725.657
11234.93,10615.645
7720.79,9523.111
52648.09,53223.46
1860.78,2755.885
41925.88,37622.1
996.63,1263.1876
2619.12,3272.3103
10852.06,12671.296
1963.85,2088.2163
724.92,567.261
43008.61,46756.273
48244.13,51045.22
32845.12,37826.18
24247.26,63010.668
1946.5,1714.117
3675.0,3178.5496
7863.7,11051.415
48913.71,36767.234
21628.74,22357.16
12393.17,10138.339
136.76,319.29422
85886.38,88676.836
1108.39,949.5657
47.13,187.454
11080.38,11666.506
9866.6,10558.133
108.0,125.92401
548.69,10646.871
6888.31,7206.315
16.8,51.23862
2097.0,1981.7175
11156.17,13270.254
2537.7,3382.9836
82412.3,86544.18
60664.88,59346.06
673.58,782.24896
2311.41,3311.0989
78174.09,82349.44
29483.73,31419.479
133039.87,124904.93
87168.19,86691.45
9881.61,10371.017
900.59,950.2517
120.04,107.87865
6166.96,9153.186
1353.63,3762.962
1703.75,2263.0518
264.72,589.5646
4191.81,5073.0615
4998.79,5456.154
40326.23,38804.465
26517.39,29319.568
47880.39,48509.43
34196.62,31082.924
109502.98,104710.57
5394.79,6003.016
12075.1,13498.323
1109.22,1546.1353
7654.7,12326.814
21955.42,22186.535
730.1,1029.4336
24126.87,24775.832
2048.19,2609.288
2314.43,2207.9036
18666.06,18839.545
43176.95,42110.785
142.92,59.053604
237.64,182.54959
961.58,1336.5568
6560.65,6383.206
65677.71,67591.38
22670.38,22431.01
4106.58,5055.9775
47867.24,46483.81
7781.7,9245.379
999.92,1674.7623
10708.97,11115.789
80833.44,78827.74
90552.36,89921.8
0.49,964.5571
21301.09,25767.664
1457.85,1723.7633
11410.13,15350.726
3603.1,2943.8464
7897.93,8468.929
22934.14,24300.348
12174.99,15478.718
24621.22,24859.168
2760.0,3349.3462
96.76,-80.408226
850.0,2349.2822
9154.22,9234.646
3154.12,3679.3503
20245.26,20989.154
14871.96,17472.701
3006.96,6165.1973
15578.69,19757.951
52282.06,53423.777
2339.74,2862.264
175.0,214.69638
11783.16,12795.179
75470.46,73790.016
57514.62,55574.344
34237.11,36224.438
110002.25,109986.484
445.83,492.3404
18864.75,19973.178
55292.07,57478.36
10002.02,11148.208
4048.71,5776.7173
44495.85,39916.555
720.42,862.91815
14756.13,17215.87
764.45,1138.366
52.0,14.548888
6175.19,7039.462
40.6,80.059975
77825.31,80438.43
225.28,241.92595
20280.05,19011.418
6148.81,11269.911
29.19,10.974157
8343.49,8448.766
13052.4,15488.417
6316.67,7037.528
6807.27,10830.174
8131.34,14199.757
9543.7,12533.351
59006.9,66611.66
7550.64,8364.222
36350.03,36827.895
549.0,429.79865
47950.3,50117.19
10672.88,12398.801
2315.0,1583.0453
7446.76,9703.495
92.49,71.70172
3934.69,2960.1921
7312.5,10520.531
40194.47,38857.188
4511.61,4839.3594
333.17,501.44974
12663.69,17374.16
9749.19,10868.918
3087.96,3086.8665
3574.93,4027.5059
9459.56,11219.123
41752.52,44490.17
465.44,701.32007
35455.54,34792.996
32291.79,31157.916
3522.78,4421.748
3047.0,2776.979
5780.13,6910.5864
19399.76,18217.242
15943.9,14593.681
9371.11,10100.428
25147.1,26398.113
198.0,60.671986
10598.27,10694.599
16275.16,18178.27
15054.9,48827.81
2545.07,2396.68
2128.2,2965.068
84.02,314.45654
1195.0,828.8666
2362.08,2076.5242
6846.85,7045.0605
4885.83,5024.7183
34355.82,34716.65
1266.0,17740.041
940.0,768.04236
8874.06,9636.871
42816.54,51195.145
108.0,54.1541
4413.39,5522.4775
69180.46,70597.14
1328.41,1305.2112
3215.0,2776.7798
962.3,1130.2009
3537.26,3045.7876
212.24,135.55838
34362.72,37179.316
255.6,356.89047
12264.22,12780.884
36917.16,41596.5
4598.26,3450.327
19648.33,16743.07
8960.14,10458.459
67331.15,66314.61
42792.84,50770.332
12923.87,13818.222
17508.75,17579.975
34.76,112.4009
15617.83,15282.911
113798.26,110296.805
31612.24,37081.746
11766.43,31701.416
6264.41,7197.139
1925.21,2158.4534
101918.4,107362.01
31337.84,30509.52
20030.98,21335.332
400.43,773.5553
2383.88,2350.6511
14172.38,16440.688
36294.31,38045.31
692.85,990.5001
4885.9,5418.182
142.52,222.50218
19800.51,19256.95
12298.24,11625.904
13260.77,14044.254
35087.5,26650.387
11676.16,10380.402
15270.18,17285.027
8998.77,9626.98
17412.41,9429.878
38319.71,46100.27
5458.02,6906.2056
32989.51,39864.914
34587.41,32620.023
4904.88,4007.382
4519.47,5409.3296
421.78,226.9561
5966.66,13509.282
6538.32,5531.8022
10123.16,10731.305
11839.99,12591.584
5857.36,6350.613
41458.02,53997.42
164.51,170.5602
3777.82,2931.129
10.08,103.29141
29992.58,19775.865
32967.63,36063.49
219.58,210.75778
1162.5,880.35956
2560.0,5278.2383
4507.31,4139.0938
6324.62,5262.349
6291.02,9203.928
55.75,68.55867
4063.29,4460.947
27594.44,32700.982
34.66,55.311882
48.27,55.67598
19478.52,22162.295
5459.62,4301.242
26765.69,39345.902
3757.04,4079.4424
2187.0,956.04846
16412.7,18736.076
52591.83,47965.613
46297.96,50529.465
7099.75,11294.846
22631.45,19897.014
10486.01,8761.843
17758.23,16831.896
1099.32,1100.169
18601.13,13294.759
1722.0,2528.522
38021.11,41868.83
31369.03,29721.61
1147.44,1406.3943
135.0,161.92386
5471.92,7305.331
5717.41,6096.7026
13394.92,16333.468
8479.29,8874.338
164870.89,162161.0
9441.89,10610.466
16247.08,19347.555
53.48,28.805687
9148.86,11868.595
80457.01,62993.406
14980.78,14919.685
15780.6,16487.803
10689.46,16909.486
18465.86,22062.062
10275.51,10773.123
1467.44,1746.9027
2189.13,2387.397
242.24,6149.2417
27200.44,23624.277
20.91,-215.05276
3418.78,4216.0625
11532.57,9803.986
82.71,78.30137
20216.34,17423.967
1806.15,2573.2026
35073.1,31605.133
1813.97,1948.696
47.8,62.975178
26965.85,27757.941
1620.78,1824.1636
5227.08,6068.7905
17230.88,16694.053
43965.09,46391.535
71.51,107.32316
2589.6,2418.572
41663.63,24436.271
7489.78,10255.17
19594.14,19402.205
505.0,1024.4779
5073.58,6074.6987
120.0,96.215645
11.88,35.38807
10140.92,8859.003
6535.63,6041.264
5481.98,5221.045
30719.96,30424.244
23002.88,56617.12
5199.66,5233.461
2169.91,2134.2542
14256.23,8340.446
155.06,156.15253
7843.83,7100.8223
11789.69,12913.852
6137.31,6414.71
22520.29,24735.035
67946.5,70765.4
11098.27,11293.897
69402.52,65259.52
44406.37,42921.246
26133.58,18974.791
66.41,135.39792
78749.54,83290.555
14071.51,15399.225
95.76,146.07738
26759.76,59182.113
1005.4,1036.7593
5623.1,7618.3345
4047.66,3570.8145
4569.88,5365.8984
4108.26,3923.1372
16976.19,46822.22
670.12,760.74774
3589.95,4173.1987
67.28,146.45663
5.0,-157.27406
12032.34,12587.83
106444.89,108468.4
936.42,1590.5238
229.45,3510.3108
3942.07,4218.667
12554.3,13838.012
19446.76,20741.756
49.81,181.86453
770.03,1248.2628
31073.09,28177.793
27914.32,27752.43
15336.11,17538.68
2560.39,3127.7158
1938.65,1867.1306
229.4,190.88951
35973.05,34825.04
10101.81,11692.816
50099.9,48334.96
10106.65,7772.797
20368.33,20000.64
8941.35,4829.2446
71687.64,71254.74
19691.0,23684.664
23.57,406.248
4960.17,5307.4365
7.84,12.013358
43132.55,44110.586
20043.83,21997.88
2826.28,2607.727
7332.1,8462.767
10294.3,11033.706
8669.89,9637.1
27935.53,25302.959
3463.24,3197.9038
21209.02,23919.363
21591.88,21779.188
20828.25,33339.91
18754.5,17508.396
17846.63,17309.9
301.0,553.9697
21787.83,23305.867
3912.54,4248.2905
196.32,309.50626
1857.12,2910.402
10474.69,10605.043
1523.59,1771.7959
7728.22,7716.828
21950.49,18518.076
5721.64,6367.3623
705.87,823.19653
36.61,36.77224
35795.99,37868.594
107.32,111.16068
17.94,117.62314
4720.66,4972.0815
6536.62,9543.996
8021.72,8327.405
750.5,492.74686
10024.91,10080.647
49.54,66.804085
626.59,540.2815
676.89,556.8854
9177.68,10176.422
90633.91,93817.73
41280.97,39491.59
43232.94,43052.453
88358.68,96898.36
1331.83,1470.4752
3114.81,3324.846
3441.83,3258.802
133.98,3032.078
5489.79,6034.875
6358.4,7283.2754
10342.63,8723.035
8452.94,6594.048
32489.96,36557.52
10709.72,9615.517
88.38,88.090706
7985.97,8385.736
2585.06,2671.2678
1088.82,1220.2783
2797.46,2817.7107
37725.3,46783.41
150.96,199.32397
-298.0,-127.9274
4897.48,5329.294
8362.46,7115.859
12344.05,15309.674
45570.25,52597.992
4077.88,4149.5615
5026.94,3440.3472
10336.56,12244.51
11339.43,11694.752
2014.0,601.26306
1197.94,6604.5146
39931.91,43935.42
610.29,589.5082
490.5,443.34967
11291.65,11017.067
1350.29,1287.3291
8154.4,7262.475
19659.9,20690.87
36823.48,41218.49
6989.11,8969.324
6508.01,7966.217
36471.35,39398.246
4269.03,5562.557
7592.22,7132.6133
61133.5,63337.066
15930.97,15946.397
3243.97,3587.148
469.0,380.47055
10625.64,10103.561
30074.42,27019.844
17731.7,18848.805
11142.66,11708.919
58713.84,65781.14
7523.23,4939.6196
5740.83,6183.715
5261.22,6408.319
18963.06,17733.408
2823.0,3165.0483
657.0,566.39886
14.88,221.402
0.0,28.672659
4365.01,4995.4775
15818.42,16030.189
5334.67,4903.2627
4092.03,3728.849
2216.42,2078.3567
1140.0,2117.2915
10505.09,8303.975
7096.46,7852.949
286.45,514.2904
4143.46,4520.0234
38.0,-8.504365
57.06,33.231384
74.49,87.95436
17632.93,17767.307
26485.06,13929.867
87986.93,86884.03
800.5,1617.9391
71468.69,70135.2
5293.83,6339.9053
5662.84,5780.5034
48366.77,43315.44
43552.83,40239.586
17259.57,18068.217
19254.51,19847.016
9818.1,28700.088
6278.14,5206.039
11996.18,10585.486
44070.86,58801.08
62520.49,56007.5
1279.0,1930.9894
5624.34,6213.3105
5532.08,4251.8687
20393.84,19826.26
9179.44,10059.672
504.0,598.0139
1382.41,1600.9495
3540.56,3932.6853
10763.13,9999.655
25651.18,23869.824
189.0,187.42699
2806.35,2999.8296
87003.65,84509.68
8939.73,16274.478
662.05,725.64734
28599.13,29056.014
26882.37,31440.652
407.92,701.4685
327.77,284.28488
2545.2,2935.988
1459.31,1778.0638
5656.49,3788.2375
1361.44,1742.5261
28771.44,32281.6
11693.78,11782.739
21.85,3.7012904
977.47,1180.6177
1449.8,1646.8374
23802.5,21804.0
6241.54,9548.829
85404.31,94384.93
7946.67,8746.882
31777.82,33383.383
21649.66,24192.564
2330.44,2994.3862
23.7,212.09782
1486.08,4448.095
82077.78,80964.79
8096.66,8833.934
9074.26,10294.727
40079.08,41826.22
2118.1,2414.482
1331.0,1469.8016
252.0,315.8612
7776.08,7571.952
40699.17,40230.195
15748.74,14085.517
44237.82,49326.754
61107.35,66140.195
2391.79,4692.072
11.35,16.34054
5977.75,7800.36
1364.22,1860.458
